"code1","code2","source"
"RXNORM:2192","PheCode:41.2","may treat(jun)"
"RXNORM:2192","PheCode:710.19","may treat(jun)"
"RXNORM:2192","PheCode:567","may treat(jun)"
"RXNORM:2192","PheCode:38.1","may treat(jun)"
"RXNORM:2192","PheCode:320","may treat(jun)"
"RXNORM:2192","PheCode:711.1","may treat(jun)"
"RXNORM:2192","PheCode:38.2","may treat(jun)"
"RXNORM:2192","PheCode:657","may treat(jun)"
"RXNORM:2192","PheCode:480","may treat(jun)"
"RXNORM:2192","PheCode:519.8","may treat(jun)"
"RXNORM:2192","PheCode:136","may treat(jun)"
"RXNORM:2193","PheCode:320","may treat(jun)"
"RXNORM:2193","PheCode:041","may treat(jun)"
"RXNORM:2193","PheCode:41.4","may treat(jun)"
"RXNORM:2193","PheCode:591","may treat(jun)"
"RXNORM:2193","PheCode:614.33","may treat(jun)"
"RXNORM:2193","PheCode:480.1","may treat(jun)"
"RXNORM:2193","PheCode:711.1","may treat(jun)"
"RXNORM:2193","PheCode:90.2","may treat(jun)"
"RXNORM:2193","PheCode:NA","may treat(jun)"
"RXNORM:2193","PheCode:657","may treat(jun)"
"RXNORM:2193","PheCode:710.19","may treat(jun)"
"RXNORM:2193","PheCode:41.12","may treat(jun)"
"RXNORM:2193","PheCode:41.2","may treat(jun)"
"RXNORM:2193","PheCode:38.1","may treat(jun)"
"RXNORM:2193","PheCode:519.8","may treat(jun)"
"RXNORM:2193","PheCode:480.13","may treat(jun)"
"RXNORM:2193","PheCode:090","may treat(jun)"
"RXNORM:2193","PheCode:614.4","may treat(jun)"
"RXNORM:2193","PheCode:136","may treat(jun)"
"RXNORM:2193","PheCode:711","may treat(jun)"
"RXNORM:2193","PheCode:381.11","may treat(jun)"
"RXNORM:2193","PheCode:994.2","may treat(jun)"
"RXNORM:2194","PheCode:591","may treat(jun)"
"RXNORM:2194","PheCode:41.2","may treat(jun)"
"RXNORM:2194","PheCode:NA","may treat(jun)"
"RXNORM:2194","PheCode:657","may treat(jun)"
"RXNORM:2194","PheCode:711.1","may treat(jun)"
"RXNORM:2194","PheCode:90.2","may treat(jun)"
"RXNORM:2194","PheCode:496.21","may treat(jun)"
"RXNORM:2194","PheCode:38.1","may treat(jun)"
"RXNORM:2194","PheCode:41.12","may treat(jun)"
"RXNORM:2194","PheCode:994.2","may treat(jun)"
"RXNORM:2194","PheCode:519.8","may treat(jun)"
"RXNORM:2194","PheCode:480.1","may treat(jun)"
"RXNORM:2194","PheCode:710.19","may treat(jun)"
"RXNORM:2194","PheCode:381.11","may treat(jun)"
"RXNORM:2194","PheCode:130.1","may treat(jun)"
"RXNORM:2194","PheCode:41.11","may treat(jun)"
"RXNORM:2194","PheCode:320","may treat(jun)"
"RXNORM:2194","PheCode:41.4","may treat(jun)"
"RXNORM:2194","PheCode:480.13","may treat(jun)"
"RXNORM:2194","PheCode:686.2","may treat(jun)"
"RXNORM:2194","PheCode:041","may treat(jun)"
"RXNORM:2194","PheCode:464","may treat(jun)"
"RXNORM:2231","PheCode:41.2","may treat(jun)"
"RXNORM:2231","PheCode:41.11","may treat(jun)"
"RXNORM:2231","PheCode:041","may treat(jun)"
"RXNORM:2231","PheCode:711.1","may treat(jun)"
"RXNORM:2231","PheCode:601.1","may treat(jun)"
"RXNORM:2231","PheCode:381.11","may treat(jun)"
"RXNORM:2231","PheCode:NA","may treat(jun)"
"RXNORM:2231","PheCode:591","may treat(jun)"
"RXNORM:2231","PheCode:480.1","may treat(jun)"
"RXNORM:2231","PheCode:41.4","may treat(jun)"
"RXNORM:2231","PheCode:710.19","may treat(jun)"
"RXNORM:2238","PheCode:657","may treat(jun)"
"RXNORM:2238","PheCode:041","may treat(jun)"
"RXNORM:2238","PheCode:480.1","may treat(jun)"
"RXNORM:2238","PheCode:41.2","may treat(jun)"
"RXNORM:2238","PheCode:41.4","may treat(jun)"
"RXNORM:2238","PheCode:41.11","may treat(jun)"
"RXNORM:2238","PheCode:711.1","may treat(jun)"
"RXNORM:2238","PheCode:38.1","may treat(jun)"
"RXNORM:2238","PheCode:519.8","may treat(jun)"
"RXNORM:2238","PheCode:994.2","may treat(jun)"
"RXNORM:2238","PheCode:710.19","may treat(jun)"
"RXNORM:2238","PheCode:480.13","may treat(jun)"
"RXNORM:2238","PheCode:480","may treat(jun)"
"RXNORM:2238","PheCode:420.3","may treat(jun)"
"RXNORM:2238","PheCode:NA","may treat(jun)"
"RXNORM:2238","PheCode:591","may treat(jun)"
"RXNORM:2323","PheCode:574.1","may treat(jun)"
"RXNORM:2344","PheCode:327.4","may treat(jun)"
"RXNORM:2344","PheCode:NA","may treat(jun)"
"RXNORM:2346","PheCode:201","may treat(jun)"
"RXNORM:2346","PheCode:204.1","may treat(jun)"
"RXNORM:2346","PheCode:202.2","may treat(jun)"
"RXNORM:2348","PheCode:136","may treat(jun)"
"RXNORM:2348","PheCode:8.5","may treat(jun)"
"RXNORM:2348","PheCode:41.2","may treat(jun)"
"RXNORM:2348","PheCode:380.1","may treat(jun)"
"RXNORM:2348","PheCode:008","may treat(jun)"
"RXNORM:2348","PheCode:38.1","may treat(jun)"
"RXNORM:2348","PheCode:041","may treat(jun)"
"RXNORM:2356","PheCode:300.1","may treat(jun)"
"RXNORM:2356","PheCode:NA","may treat(jun)"
"RXNORM:2356","PheCode:564.1","may treat(jun)"
"RXNORM:2356","PheCode:300.12","may treat(jun)"
"RXNORM:2356","PheCode:290.2","may treat(jun)"
"RXNORM:2356","PheCode:345.3","may treat(jun)"
"RXNORM:2356","PheCode:531.4","may treat(jun)"
"RXNORM:2358","PheCode:523.1","may treat(jun)"
"RXNORM:2382","PheCode:509.2","may treat(jun)"
"RXNORM:2393","PheCode:133","may treat(jun)"
"RXNORM:2393","PheCode:714.1","may treat(jun)"
"RXNORM:2393","PheCode:695.42","may treat(jun)"
"RXNORM:2393","PheCode:509.2","may treat(jun)"
"RXNORM:2393","PheCode:695.41","may treat(jun)"
"RXNORM:2393","PheCode:580.2","may treat(jun)"
"RXNORM:2396","PheCode:401.3","may treat(jun)"
"RXNORM:2396","PheCode:782.3","may treat(jun)"
"RXNORM:2396","PheCode:401.1","may treat(jun)"
"RXNORM:2396","PheCode:428.1","may treat(jun)"
"RXNORM:2400","PheCode:369.5","may treat(jun)"
"RXNORM:2400","PheCode:947","may treat(jun)"
"RXNORM:2400","PheCode:698","may treat(jun)"
"RXNORM:2400","PheCode:79.9","may treat(jun)"
"RXNORM:2400","PheCode:476","may treat(jun)"
"RXNORM:2400","PheCode:465","may treat(jun)"
"RXNORM:2400","PheCode:479","may treat(jun)"
"RXNORM:2400","PheCode:293","may treat(jun)"
"RXNORM:2403","PheCode:561","may treat(jun)"
"RXNORM:2403","PheCode:312","may treat(jun)"
"RXNORM:2403","PheCode:295.3","may treat(jun)"
"RXNORM:2403","PheCode:277.1","may treat(jun)"
"RXNORM:2403","PheCode:296.1","may treat(jun)"
"RXNORM:2403","PheCode:295.1","may treat(jun)"
"RXNORM:2404","PheCode:250.2","may treat(jun)"
"RXNORM:2409","PheCode:782.3","may treat(jun)"
"RXNORM:2409","PheCode:401.1","may treat(jun)"
"RXNORM:2410","PheCode:350.1","may treat(jun)"
"RXNORM:2418","PheCode:743.11","may treat(jun)"
"RXNORM:2418","PheCode:261","may treat(jun)"
"RXNORM:2418","PheCode:261.41","may treat(jun)"
"RXNORM:2418","PheCode:261.4","may treat(jun)"
"RXNORM:2418","PheCode:252.2","may treat(jun)"
"RXNORM:2418","PheCode:275.51","may treat(jun)"
"RXNORM:2418","PheCode:NA","may treat(jun)"
"RXNORM:2447","PheCode:272.1","may treat(jun)"
"RXNORM:2447","PheCode:272.11","may treat(jun)"
"RXNORM:2449","PheCode:327.4","may treat(jun)"
"RXNORM:2540","PheCode:496.21","may treat(jun)"
"RXNORM:2540","PheCode:420.3","may treat(jun)"
"RXNORM:2540","PheCode:NA","may treat(jun)"
"RXNORM:2540","PheCode:614.33","may treat(jun)"
"RXNORM:2540","PheCode:994.2","may treat(jun)"
"RXNORM:2540","PheCode:710.19","may treat(jun)"
"RXNORM:2540","PheCode:567","may treat(jun)"
"RXNORM:2540","PheCode:480.1","may treat(jun)"
"RXNORM:2540","PheCode:136","may treat(jun)"
"RXNORM:2540","PheCode:591","may treat(jun)"
"RXNORM:2540","PheCode:614.4","may treat(jun)"
"RXNORM:2540","PheCode:519.8","may treat(jun)"
"RXNORM:2540","PheCode:041","may treat(jun)"
"RXNORM:2540","PheCode:711.1","may treat(jun)"
"RXNORM:2541","PheCode:531.2","may treat(jun)"
"RXNORM:2541","PheCode:569","may treat(jun)"
"RXNORM:2541","PheCode:531.3","may treat(jun)"
"RXNORM:2541","PheCode:530.9","may treat(jun)"
"RXNORM:2541","PheCode:200","may treat(jun)"
"RXNORM:2541","PheCode:259.8","may treat(jun)"
"RXNORM:2541","PheCode:536.8","may treat(jun)"
"RXNORM:2541","PheCode:530.11","may treat(jun)"
"RXNORM:2541","PheCode:251.8","may treat(jun)"
"RXNORM:2551","PheCode:41.11","may treat(jun)"
"RXNORM:2551","PheCode:8.5","may treat(jun)"
"RXNORM:2551","PheCode:567","may treat(jun)"
"RXNORM:2551","PheCode:483","may treat(jun)"
"RXNORM:2551","PheCode:480.1","may treat(jun)"
"RXNORM:2551","PheCode:657","may treat(jun)"
"RXNORM:2551","PheCode:079","may treat(jun)"
"RXNORM:2551","PheCode:380.1","may treat(jun)"
"RXNORM:2551","PheCode:41.2","may treat(jun)"
"RXNORM:2551","PheCode:041","may treat(jun)"
"RXNORM:2551","PheCode:601.1","may treat(jun)"
"RXNORM:2551","PheCode:41.4","may treat(jun)"
"RXNORM:2551","PheCode:90.2","may treat(jun)"
"RXNORM:2551","PheCode:710.11","may treat(jun)"
"RXNORM:2551","PheCode:592.1","may treat(jun)"
"RXNORM:2551","PheCode:519.8","may treat(jun)"
"RXNORM:2551","PheCode:710.19","may treat(jun)"
"RXNORM:2551","PheCode:008","may treat(jun)"
"RXNORM:2551","PheCode:480.12","may treat(jun)"
"RXNORM:2551","PheCode:NA","may treat(jun)"
"RXNORM:2551","PheCode:711.1","may treat(jun)"
"RXNORM:2551","PheCode:464","may treat(jun)"
"RXNORM:2551","PheCode:090","may treat(jun)"
"RXNORM:2551","PheCode:381.11","may treat(jun)"
"RXNORM:2551","PheCode:591","may treat(jun)"
"RXNORM:2551","PheCode:136","may treat(jun)"
"RXNORM:2551","PheCode:686","may treat(jun)"
"RXNORM:2555","PheCode:184.11","may treat(jun)"
"RXNORM:2556","PheCode:300.4","may treat(jun)"
"RXNORM:2556","PheCode:296.22","may treat(jun)"
"RXNORM:2556","PheCode:300.11","may treat(jun)"
"RXNORM:2578","PheCode:369.5","may treat(jun)"
"RXNORM:2578","PheCode:698","may treat(jun)"
"RXNORM:2578","PheCode:947","may treat(jun)"
"RXNORM:2578","PheCode:479","may treat(jun)"
"RXNORM:2578","PheCode:476","may treat(jun)"
"RXNORM:2578","PheCode:293","may treat(jun)"
"RXNORM:2582","PheCode:41.11","may treat(jun)"
"RXNORM:2582","PheCode:706.1","may treat(jun)"
"RXNORM:2582","PheCode:657","may treat(jun)"
"RXNORM:2582","PheCode:480.1","may treat(jun)"
"RXNORM:2582","PheCode:41.2","may treat(jun)"
"RXNORM:2582","PheCode:501","may treat(jun)"
"RXNORM:2582","PheCode:710.19","may treat(jun)"
"RXNORM:2582","PheCode:38.1","may treat(jun)"
"RXNORM:2582","PheCode:041","may treat(jun)"
"RXNORM:2582","PheCode:136","may treat(jun)"
"RXNORM:2582","PheCode:994.2","may treat(jun)"
"RXNORM:2582","PheCode:506","may treat(jun)"
"RXNORM:2582","PheCode:480.13","may treat(jun)"
"RXNORM:2582","PheCode:711.1","may treat(jun)"
"RXNORM:2582","PheCode:NA","may treat(jun)"
"RXNORM:2597","PheCode:316","may treat(jun)"
"RXNORM:2598","PheCode:300.12","may treat(jun)"
"RXNORM:2598","PheCode:345.1","may treat(jun)"
"RXNORM:2598","PheCode:753","may treat(jun)"
"RXNORM:2598","PheCode:345.11","may treat(jun)"
"RXNORM:2598","PheCode:NA","may treat(jun)"
"RXNORM:2599","PheCode:401.1","may treat(jun)"
"RXNORM:2599","PheCode:365.1","may treat(jun)"
"RXNORM:2599","PheCode:338.1","may treat(jun)"
"RXNORM:2599","PheCode:313.1","may treat(jun)"
"RXNORM:2623","PheCode:110.2","may treat(jun)"
"RXNORM:2623","PheCode:112","may treat(jun)"
"RXNORM:2623","PheCode:110.13","may treat(jun)"
"RXNORM:2623","PheCode:949.1","may treat(jun)"
"RXNORM:2623","PheCode:112.3","may treat(jun)"
"RXNORM:2623","PheCode:110.12","may treat(jun)"
"RXNORM:2625","PheCode:NA","may treat(jun)"
"RXNORM:2625","PheCode:464","may treat(jun)"
"RXNORM:2625","PheCode:657","may treat(jun)"
"RXNORM:2625","PheCode:465.2","may treat(jun)"
"RXNORM:2625","PheCode:41.12","may treat(jun)"
"RXNORM:2625","PheCode:480.13","may treat(jun)"
"RXNORM:2625","PheCode:41.11","may treat(jun)"
"RXNORM:2625","PheCode:519.8","may treat(jun)"
"RXNORM:2625","PheCode:475","may treat(jun)"
"RXNORM:2653","PheCode:NA","may treat(jun)"
"RXNORM:2670","PheCode:783","may treat(jun)"
"RXNORM:2670","PheCode:512.8","may treat(jun)"
"RXNORM:2670","PheCode:306.9","may treat(jun)"
"RXNORM:2670","PheCode:476","may treat(jun)"
"RXNORM:2670","PheCode:465.2","may treat(jun)"
"RXNORM:2670","PheCode:293","may treat(jun)"
"RXNORM:2670","PheCode:479","may treat(jun)"
"RXNORM:2670","PheCode:79.9","may treat(jun)"
"RXNORM:2670","PheCode:NA","may treat(jun)"
"RXNORM:2670","PheCode:472","may treat(jun)"
"RXNORM:2670","PheCode:338.1","may treat(jun)"
"RXNORM:2670","PheCode:465","may treat(jun)"
"RXNORM:2683","PheCode:270.33","may treat(jun)"
"RXNORM:2683","PheCode:274.11","may treat(jun)"
"RXNORM:2683","PheCode:274.1","may treat(jun)"
"RXNORM:3001","PheCode:368.7","may treat(jun)"
"RXNORM:3001","PheCode:379.4","may treat(jun)"
"RXNORM:3002","PheCode:190","may treat(jun)"
"RXNORM:3002","PheCode:174.2","may treat(jun)"
"RXNORM:3002","PheCode:191.11","may treat(jun)"
"RXNORM:3002","PheCode:204.4","may treat(jun)"
"RXNORM:3002","PheCode:202.2","may treat(jun)"
"RXNORM:3007","PheCode:41.4","may treat(jun)"
"RXNORM:3007","PheCode:010","may treat(jun)"
"RXNORM:3007","PheCode:591","may treat(jun)"
"RXNORM:3008","PheCode:714.1","may treat(jun)"
"RXNORM:3008","PheCode:375.1","may treat(jun)"
"RXNORM:3008","PheCode:709.2","may treat(jun)"
"RXNORM:3013","PheCode:698","may treat(jun)"
"RXNORM:3013","PheCode:479","may treat(jun)"
"RXNORM:3013","PheCode:293","may treat(jun)"
"RXNORM:3013","PheCode:947","may treat(jun)"
"RXNORM:3013","PheCode:476","may treat(jun)"
"RXNORM:3013","PheCode:369.5","may treat(jun)"
"RXNORM:3022","PheCode:270.1","may treat(jun)"
"RXNORM:3041","PheCode:320","may treat(jun)"
"RXNORM:3041","PheCode:204.1","may treat(jun)"
"RXNORM:3041","PheCode:204.21","may treat(jun)"
"RXNORM:3098","PheCode:694.2","may treat(jun)"
"RXNORM:3098","PheCode:201","may treat(jun)"
"RXNORM:3100","PheCode:187.2","may treat(jun)"
"RXNORM:3100","PheCode:748","may treat(jun)"
"RXNORM:3100","PheCode:NA","may treat(jun)"
"RXNORM:3100","PheCode:655","may treat(jun)"
"RXNORM:3100","PheCode:170.2","may treat(jun)"
"RXNORM:3102","PheCode:615","may treat(jun)"
"RXNORM:3102","PheCode:610.1","may treat(jun)"
"RXNORM:3105","PheCode:749","may treat(jun)"
"RXNORM:3105","PheCode:350.1","may treat(jun)"
"RXNORM:3105","PheCode:772.2","may treat(jun)"
"RXNORM:3108","PheCode:706.1","may treat(jun)"
"RXNORM:3108","PheCode:31.1","may treat(jun)"
"RXNORM:3108","PheCode:695.21","may treat(jun)"
"RXNORM:3109","PheCode:204.21","may treat(jun)"
"RXNORM:3109","PheCode:204","may treat(jun)"
"RXNORM:3109","PheCode:230","may treat(jun)"
"RXNORM:3109","PheCode:204.1","may treat(jun)"
"RXNORM:3109","PheCode:204.3","may treat(jun)"
"RXNORM:3131","PheCode:985","may treat(jun)"
"RXNORM:3143","PheCode:625.1","may treat(jun)"
"RXNORM:3143","PheCode:695.42","may treat(jun)"
"RXNORM:3154","PheCode:480.1","may treat(jun)"
"RXNORM:3154","PheCode:130","may treat(jun)"
"RXNORM:3154","PheCode:136","may treat(jun)"
"RXNORM:3154","PheCode:591","may treat(jun)"
"RXNORM:3154","PheCode:90.2","may treat(jun)"
"RXNORM:3154","PheCode:480","may treat(jun)"
"RXNORM:3154","PheCode:497","may treat(jun)"
"RXNORM:3154","PheCode:041","may treat(jun)"
"RXNORM:3154","PheCode:369","may treat(jun)"
"RXNORM:3154","PheCode:475","may treat(jun)"
"RXNORM:3154","PheCode:079","may treat(jun)"
"RXNORM:3154","PheCode:090","may treat(jun)"
"RXNORM:3154","PheCode:464","may treat(jun)"
"RXNORM:3154","PheCode:381.11","may treat(jun)"
"RXNORM:3154","PheCode:NA","may treat(jun)"
"RXNORM:3154","PheCode:465.2","may treat(jun)"
"RXNORM:3154","PheCode:054","may treat(jun)"
"RXNORM:3154","PheCode:686","may treat(jun)"
"RXNORM:3154","PheCode:41.11","may treat(jun)"
"RXNORM:3194","PheCode:278.1","may treat(jun)"
"RXNORM:3247","PheCode:300.4","may treat(jun)"
"RXNORM:3251","PheCode:599.5","may treat(jun)"
"RXNORM:3251","PheCode:286.11","may treat(jun)"
"RXNORM:3251","PheCode:313","may treat(jun)"
"RXNORM:3251","PheCode:286.13","may treat(jun)"
"RXNORM:3254","PheCode:939","may treat(jun)"
"RXNORM:3254","PheCode:695.8","may treat(jun)"
"RXNORM:3254","PheCode:202.2","may treat(jun)"
"RXNORM:3254","PheCode:696.41","may treat(jun)"
"RXNORM:3254","PheCode:687.1","may treat(jun)"
"RXNORM:3254","PheCode:555.1","may treat(jun)"
"RXNORM:3254","PheCode:695.7","may treat(jun)"
"RXNORM:3254","PheCode:695.41","may treat(jun)"
"RXNORM:3254","PheCode:698","may treat(jun)"
"RXNORM:3254","PheCode:690.1","may treat(jun)"
"RXNORM:3254","PheCode:380.1","may treat(jun)"
"RXNORM:3254","PheCode:476","may treat(jun)"
"RXNORM:3254","PheCode:NA","may treat(jun)"
"RXNORM:3254","PheCode:495","may treat(jun)"
"RXNORM:3255","PheCode:695.41","may treat(jun)"
"RXNORM:3255","PheCode:695.7","may treat(jun)"
"RXNORM:3255","PheCode:696.41","may treat(jun)"
"RXNORM:3255","PheCode:695.8","may treat(jun)"
"RXNORM:3255","PheCode:698","may treat(jun)"
"RXNORM:3255","PheCode:202.2","may treat(jun)"
"RXNORM:3255","PheCode:687.1","may treat(jun)"
"RXNORM:3255","PheCode:939","may treat(jun)"
"RXNORM:3255","PheCode:690.1","may treat(jun)"
"RXNORM:3264","PheCode:698","may treat(jun)"
"RXNORM:3264","PheCode:204.1","may treat(jun)"
"RXNORM:3264","PheCode:696.41","may treat(jun)"
"RXNORM:3264","PheCode:690.1","may treat(jun)"
"RXNORM:3264","PheCode:255.21","may treat(jun)"
"RXNORM:3264","PheCode:1011","may treat(jun)"
"RXNORM:3264","PheCode:695.8","may treat(jun)"
"RXNORM:3264","PheCode:202.2","may treat(jun)"
"RXNORM:3264","PheCode:348.2","may treat(jun)"
"RXNORM:3264","PheCode:851","may treat(jun)"
"RXNORM:3264","PheCode:202.22","may treat(jun)"
"RXNORM:3264","PheCode:701.4","may treat(jun)"
"RXNORM:3264","PheCode:255.3","may treat(jun)"
"RXNORM:3264","PheCode:277.6","may treat(jun)"
"RXNORM:3264","PheCode:729","may treat(jun)"
"RXNORM:3264","PheCode:473","may treat(jun)"
"RXNORM:3264","PheCode:010","may treat(jun)"
"RXNORM:3264","PheCode:370","may treat(jun)"
"RXNORM:3264","PheCode:371.1","may treat(jun)"
"RXNORM:3264","PheCode:695.22","may treat(jun)"
"RXNORM:3264","PheCode:380.1","may treat(jun)"
"RXNORM:3264","PheCode:939","may treat(jun)"
"RXNORM:3264","PheCode:362.4","may treat(jun)"
"RXNORM:3264","PheCode:452","may treat(jun)"
"RXNORM:3264","PheCode:695.42","may treat(jun)"
"RXNORM:3264","PheCode:360","may treat(jun)"
"RXNORM:3264","PheCode:201","may treat(jun)"
"RXNORM:3264","PheCode:696.42","may treat(jun)"
"RXNORM:3264","PheCode:689","may treat(jun)"
"RXNORM:3264","PheCode:369.2","may treat(jun)"
"RXNORM:3264","PheCode:695.21","may treat(jun)"
"RXNORM:3264","PheCode:500.2","may treat(jun)"
"RXNORM:3264","PheCode:370.2","may treat(jun)"
"RXNORM:3264","PheCode:245","may treat(jun)"
"RXNORM:3264","PheCode:495","may treat(jun)"
"RXNORM:3264","PheCode:495.2","may treat(jun)"
"RXNORM:3264","PheCode:041","may treat(jun)"
"RXNORM:3264","PheCode:41.1","may treat(jun)"
"RXNORM:3264","PheCode:370.1","may treat(jun)"
"RXNORM:3264","PheCode:335","may treat(jun)"
"RXNORM:3264","PheCode:695.41","may treat(jun)"
"RXNORM:3264","PheCode:695.3","may treat(jun)"
"RXNORM:3264","PheCode:NA","may treat(jun)"
"RXNORM:3264","PheCode:274.11","may treat(jun)"
"RXNORM:3264","PheCode:687.1","may treat(jun)"
"RXNORM:3264","PheCode:727.1","may treat(jun)"
"RXNORM:3264","PheCode:580.2","may treat(jun)"
"RXNORM:3264","PheCode:476","may treat(jun)"
"RXNORM:3264","PheCode:369.5","may treat(jun)"
"RXNORM:3264","PheCode:379.5","may treat(jun)"
"RXNORM:3264","PheCode:364","may treat(jun)"
"RXNORM:3264","PheCode:204.4","may treat(jun)"
"RXNORM:3264","PheCode:284.2","may treat(jun)"
"RXNORM:3264","PheCode:283.1","may treat(jun)"
"RXNORM:3264","PheCode:558","may treat(jun)"
"RXNORM:3264","PheCode:727","may treat(jun)"
"RXNORM:3264","PheCode:697","may treat(jun)"
"RXNORM:3264","PheCode:134.1","may treat(jun)"
"RXNORM:3264","PheCode:714.1","may treat(jun)"
"RXNORM:3264","PheCode:275.6","may treat(jun)"
"RXNORM:3264","PheCode:381.11","may treat(jun)"
"RXNORM:3264","PheCode:555.1","may treat(jun)"
"RXNORM:3264","PheCode:394.4","may treat(jun)"
"RXNORM:3264","PheCode:695.7","may treat(jun)"
"RXNORM:3264","PheCode:726.1","may treat(jun)"
"RXNORM:3264","PheCode:695.1","may treat(jun)"
"RXNORM:3288","PheCode:389.1","may treat(jun)"
"RXNORM:3288","PheCode:313.1","may treat(jun)"
"RXNORM:3289","PheCode:293","may treat(jun)"
"RXNORM:3289","PheCode:472","may treat(jun)"
"RXNORM:3289","PheCode:512.8","may treat(jun)"
"RXNORM:3289","PheCode:479","may treat(jun)"
"RXNORM:3289","PheCode:783","may treat(jun)"
"RXNORM:3289","PheCode:465","may treat(jun)"
"RXNORM:3289","PheCode:291.4","may treat(jun)"
"RXNORM:3289","PheCode:79.9","may treat(jun)"
"RXNORM:3289","PheCode:NA","may treat(jun)"
"RXNORM:3289","PheCode:465.2","may treat(jun)"
"RXNORM:3289","PheCode:476","may treat(jun)"
"RXNORM:3322","PheCode:345.11","may treat(jun)"
"RXNORM:3322","PheCode:300.1","may treat(jun)"
"RXNORM:3322","PheCode:345.1","may treat(jun)"
"RXNORM:3322","PheCode:290.2","may treat(jun)"
"RXNORM:3322","PheCode:345.3","may treat(jun)"
"RXNORM:3322","PheCode:350.1","may treat(jun)"
"RXNORM:3322","PheCode:041","may treat(jun)"
"RXNORM:3322","PheCode:NA","may treat(jun)"
"RXNORM:3327","PheCode:211","may treat(jun)"
"RXNORM:3327","PheCode:401.3","may treat(jun)"
"RXNORM:3327","PheCode:251.1","may treat(jun)"
"RXNORM:3339","PheCode:939","may treat(jun)"
"RXNORM:3339","PheCode:698","may treat(jun)"
"RXNORM:3353","PheCode:365.1","may treat(jun)"
"RXNORM:3353","PheCode:365","may treat(jun)"
"RXNORM:3353","PheCode:365.2","may treat(jun)"
"RXNORM:3355","PheCode:714.1","may treat(jun)"
"RXNORM:3355","PheCode:338.1","may treat(jun)"
"RXNORM:3355","PheCode:716","may treat(jun)"
"RXNORM:3355","PheCode:938","may treat(jun)"
"RXNORM:3355","PheCode:379.5","may treat(jun)"
"RXNORM:3355","PheCode:626.2","may treat(jun)"
"RXNORM:3356","PheCode:464","may treat(jun)"
"RXNORM:3356","PheCode:NA","may treat(jun)"
"RXNORM:3356","PheCode:480.13","may treat(jun)"
"RXNORM:3356","PheCode:41.11","may treat(jun)"
"RXNORM:3361","PheCode:564.1","may treat(jun)"
"RXNORM:3364","PheCode:71.1","may treat(jun)"
