name1,name2,desc1,desc2
LOINC:LP38692-7,PheCode:480.1,Influenza virus B Ag,bacterial pneumonia
LOINC:LP38692-7,PheCode:480.11,Influenza virus B Ag,pneumococcal pneumonia
LOINC:LP38692-7,PheCode:480.2,Influenza virus B Ag,viral pneumonia
LOINC:LP38692-7,PheCode:483,Influenza virus B Ag,acute bronchitis and bronchiolitis
LOINC:LP38692-7,PheCode:495,Influenza virus B Ag,asthma
LOINC:LP38692-7,PheCode:495.1,Influenza virus B Ag,chronic obstructive asthma
LOINC:LP38692-7,PheCode:495.11,Influenza virus B Ag,chronic obstructive asthma with exacerbation
LOINC:LP38692-7,PheCode:495.2,Influenza virus B Ag,asthma with exacerbation
LOINC:LP38692-7,PheCode:496.2,Influenza virus B Ag,chronic bronchitis
LOINC:LP38692-7,PheCode:496.21,Influenza virus B Ag,obstructive chronic bronchitis
LOINC:LP38692-7,PheCode:497,Influenza virus B Ag,bronchitis
LOINC:LP38692-7,PheCode:504,Influenza virus B Ag,other alveolar and parietoalveolar pneumonopathy
LOINC:LP38692-7,PheCode:512,Influenza virus B Ag,other symptoms of respiratory system
LOINC:LP38692-7,PheCode:512.1,Influenza virus B Ag,wheezing
LOINC:LP38692-7,PheCode:512.3,Influenza virus B Ag,abnormal chest sounds
LOINC:LP38692-7,PheCode:512.7,Influenza virus B Ag,shortness of breath
LOINC:LP38692-7,PheCode:512.8,Influenza virus B Ag,cough
LOINC:LP38692-7,PheCode:514,Influenza virus B Ag,abnormal findings examination of lungs
LOINC:LP38692-7,PheCode:783,Influenza virus B Ag,fever of unknown origin
LOINC:LP38692-7,PheCode:960.1,Influenza virus B Ag,adverse effects of antibacterials (not penicillins)
LOINC:LP38692-7,PheCode:994.2,Influenza virus B Ag,sepsis
LOINC:LP39007-7,PheCode:054,Measles virus IgG,herpes simplex
LOINC:LP39007-7,PheCode:256,Measles virus IgG,ovarian dysfunction
LOINC:LP39007-7,PheCode:256.4,Measles virus IgG,polycystic ovaries
LOINC:LP39007-7,PheCode:300,Measles virus IgG,"anxiety, phobic and dissociative disorders"
LOINC:LP39007-7,PheCode:300.9,Measles virus IgG,posttraumatic stress disorder
LOINC:LP39007-7,PheCode:313,Measles virus IgG,pervasive developmental disorders
LOINC:LP39007-7,PheCode:313.1,Measles virus IgG,attention deficit hyperactivity disorder
LOINC:LP39007-7,PheCode:323,Measles virus IgG,encephalitis
LOINC:LP39007-7,PheCode:323.8,Measles virus IgG,"encephalitis, non-infectious"
LOINC:LP39007-7,PheCode:334,Measles virus IgG,degenerative disease of the spinal cord
LOINC:LP39007-7,PheCode:334.1,Measles virus IgG,spinocerebellar disease
LOINC:LP39007-7,PheCode:335,Measles virus IgG,multiple sclerosis
LOINC:LP39007-7,PheCode:339,Measles virus IgG,other headache syndromes
LOINC:LP39007-7,PheCode:346.1,Measles virus IgG,nonspecific abnormal findings on radiological and other examination of skull and head
LOINC:LP39007-7,PheCode:377,Measles virus IgG,disorders of optic nerve and visual pathways
LOINC:LP39007-7,PheCode:377.3,Measles virus IgG,optic neuritis/neuropathy
LOINC:LP39007-7,PheCode:596.5,Measles virus IgG,functional disorders of bladder
LOINC:LP39007-7,PheCode:609.1,Measles virus IgG,"infertility, male"
LOINC:LP39007-7,PheCode:614.5,Measles virus IgG,"inflammatory disease of cervix, vagina, and vulva"
LOINC:LP39007-7,PheCode:614.52,Measles virus IgG,vaginitis and vulvovaginitis
LOINC:LP39007-7,PheCode:626,Measles virus IgG,disorders of menstruation and other abnormal bleeding from female genital tract
LOINC:LP39007-7,PheCode:626.1,Measles virus IgG,irregular menstrual cycle/bleeding
LOINC:LP39007-7,PheCode:626.8,Measles virus IgG,"infertility, female"
LOINC:LP39007-7,PheCode:687.4,Measles virus IgG,disturbance of skin sensation
LOINC:LP39007-7,PheCode:704,Measles virus IgG,diseases of hair and hair follicles
LOINC:LP39007-7,PheCode:704.1,Measles virus IgG,alopecia
LOINC:LP39007-7,PheCode:706.1,Measles virus IgG,acne
LOINC:LP39007-7,PheCode:735.1,Measles virus IgG,flat foot
LOINC:LP39007-7,PheCode:771,Measles virus IgG,musculoskeletal symptoms referable to limbs
LOINC:LP39007-7,PheCode:792,Measles virus IgG,abnormal papanicolaou smear of cervix and cervical hpv
LOINC:LP39007-7,PheCode:792.1,Measles virus IgG,papanicolaou smear of cervix or vagina with atypical squamous cells
LOINC:LP39007-7,PheCode:840,Measles virus IgG,sprains and strains
LOINC:LP39007-7,PheCode:841,Measles virus IgG,sprains and strains of back and neck
LOINC:LP39050-7,PheCode:110.2,Mumps virus IgG,dermatomycoses
LOINC:LP39050-7,PheCode:191.1,Mumps virus IgG,cancer of brain and nervous system
LOINC:LP39050-7,PheCode:191.11,Mumps virus IgG,cancer of brain
LOINC:LP39050-7,PheCode:279.8,Mumps virus IgG,other specified disorders involving the immune mechanism
LOINC:LP39050-7,PheCode:292,Mumps virus IgG,neurological disorders
LOINC:LP39050-7,PheCode:292.4,Mumps virus IgG,altered mental status
LOINC:LP39050-7,PheCode:300,Mumps virus IgG,"anxiety, phobic and dissociative disorders"
LOINC:LP39050-7,PheCode:300.9,Mumps virus IgG,posttraumatic stress disorder
LOINC:LP39050-7,PheCode:313.1,Mumps virus IgG,attention deficit hyperactivity disorder
LOINC:LP39050-7,PheCode:320,Mumps virus IgG,meningitis
LOINC:LP39050-7,PheCode:323,Mumps virus IgG,encephalitis
LOINC:LP39050-7,PheCode:323.2,Mumps virus IgG,acute (transverse) myelitis
LOINC:LP39050-7,PheCode:323.8,Mumps virus IgG,"encephalitis, non-infectious"
LOINC:LP39050-7,PheCode:345,Mumps virus IgG,"epilepsy, recurrent seizures, convulsions"
LOINC:LP39050-7,PheCode:345.1,Mumps virus IgG,epilepsy
LOINC:LP39050-7,PheCode:345.12,Mumps virus IgG,partial epilepsy
LOINC:LP39050-7,PheCode:345.3,Mumps virus IgG,convulsions
LOINC:LP39050-7,PheCode:346,Mumps virus IgG,abnormal findings on study of brain and/or nervous system
LOINC:LP39050-7,PheCode:346.2,Mumps virus IgG,nonspecific abnormal results of function study of brain and central nervous system
LOINC:LP39050-7,PheCode:348.7,Mumps virus IgG,coma
LOINC:LP39050-7,PheCode:348.8,Mumps virus IgG,"encephalopathy, not elsewhere classified"
LOINC:LP39050-7,PheCode:349,Mumps virus IgG,other and unspecified disorders of the nervous system
LOINC:LP39050-7,PheCode:352.2,Mumps virus IgG,facial nerve disorders [cn7]
LOINC:LP39050-7,PheCode:381.3,Mumps virus IgG,mastoiditis & related conditions
LOINC:LP39050-7,PheCode:500.2,Mumps virus IgG,pneumoconiosis
LOINC:LP39050-7,PheCode:523.3,Mumps virus IgG,periodontitis (acute or chronic)
LOINC:LP39050-7,PheCode:523.32,Mumps virus IgG,chronic periodontitis
LOINC:LP39050-7,PheCode:575.7,Mumps virus IgG,other disorders of gallbladder
LOINC:LP39050-7,PheCode:609.1,Mumps virus IgG,"infertility, male"
LOINC:LP39050-7,PheCode:614,Mumps virus IgG,inflammatory diseases of female pelvic organs
LOINC:LP39050-7,PheCode:614.5,Mumps virus IgG,"inflammatory disease of cervix, vagina, and vulva"
LOINC:LP39050-7,PheCode:614.52,Mumps virus IgG,vaginitis and vulvovaginitis
LOINC:LP39050-7,PheCode:626,Mumps virus IgG,disorders of menstruation and other abnormal bleeding from female genital tract
LOINC:LP39050-7,PheCode:626.8,Mumps virus IgG,"infertility, female"
LOINC:LP39050-7,PheCode:704,Mumps virus IgG,diseases of hair and hair follicles
LOINC:LP39050-7,PheCode:704.1,Mumps virus IgG,alopecia
LOINC:LP39050-7,PheCode:704.11,Mumps virus IgG,alopecia areata
LOINC:LP39050-7,PheCode:706.1,Mumps virus IgG,acne
LOINC:LP39050-7,PheCode:792,Mumps virus IgG,abnormal papanicolaou smear of cervix and cervical hpv
LOINC:LP39050-7,PheCode:792.1,Mumps virus IgG,papanicolaou smear of cervix or vagina with atypical squamous cells
LOINC:LP39050-7,PheCode:795,Mumps virus IgG,"other and nonspecific abnormal cytological, histological and immunological findings"
LOINC:LP39050-7,PheCode:841,Mumps virus IgG,sprains and strains of back and neck
LOINC:LP39155-4,PheCode:071,Neisseria gonorrhoeae DNA,human immunodeficiency virus [hiv] disease
LOINC:LP39155-4,PheCode:071.1,Neisseria gonorrhoeae DNA,"hiv infection, symptomatic"
LOINC:LP39155-4,PheCode:078,Neisseria gonorrhoeae DNA,viral warts & hpv
LOINC:LP39155-4,PheCode:079,Neisseria gonorrhoeae DNA,viral infection
LOINC:LP39155-4,PheCode:090,Neisseria gonorrhoeae DNA,sexually transmitted infections (not hiv or hepatitis)
LOINC:LP39155-4,PheCode:090.2,Neisseria gonorrhoeae DNA,gonococcal infections
LOINC:LP39155-4,PheCode:090.3,Neisseria gonorrhoeae DNA,venereal diseases due to chlamydia trachomatis
LOINC:LP39155-4,PheCode:112,Neisseria gonorrhoeae DNA,candidiasis
LOINC:LP39155-4,PheCode:131,Neisseria gonorrhoeae DNA,protozoan infection
LOINC:LP39155-4,PheCode:180,Neisseria gonorrhoeae DNA,cervical cancer and dysplasia
LOINC:LP39155-4,PheCode:216,Neisseria gonorrhoeae DNA,benign neoplasm of skin
LOINC:LP39155-4,PheCode:216.1,Neisseria gonorrhoeae DNA,screening for malignant neoplasms of the skin
LOINC:LP39155-4,PheCode:217,Neisseria gonorrhoeae DNA,vascular hamartomas and non-neoplastic nevi
LOINC:LP39155-4,PheCode:217.1,Neisseria gonorrhoeae DNA,"nevus, non-neoplastic"
LOINC:LP39155-4,PheCode:218.2,Neisseria gonorrhoeae DNA,other benign neoplasm of uterus
LOINC:LP39155-4,PheCode:220,Neisseria gonorrhoeae DNA,benign neoplasm of ovary
LOINC:LP39155-4,PheCode:221,Neisseria gonorrhoeae DNA,benign neoplasm of other female genital organs
LOINC:LP39155-4,PheCode:256.4,Neisseria gonorrhoeae DNA,polycystic ovaries
LOINC:LP39155-4,PheCode:261.4,Neisseria gonorrhoeae DNA,vitamin d deficiency
LOINC:LP39155-4,PheCode:282.5,Neisseria gonorrhoeae DNA,sickle cell anemia
LOINC:LP39155-4,PheCode:296,Neisseria gonorrhoeae DNA,mood disorders
LOINC:LP39155-4,PheCode:296.2,Neisseria gonorrhoeae DNA,depression
LOINC:LP39155-4,PheCode:296.22,Neisseria gonorrhoeae DNA,major depressive disorder
LOINC:LP39155-4,PheCode:300,Neisseria gonorrhoeae DNA,"anxiety, phobic and dissociative disorders"
LOINC:LP39155-4,PheCode:300.1,Neisseria gonorrhoeae DNA,anxiety disorder
LOINC:LP39155-4,PheCode:300.8,Neisseria gonorrhoeae DNA,acute reaction to stress
LOINC:LP39155-4,PheCode:300.9,Neisseria gonorrhoeae DNA,posttraumatic stress disorder
LOINC:LP39155-4,PheCode:302,Neisseria gonorrhoeae DNA,sexual and gender identity disorders
LOINC:LP39155-4,PheCode:302.1,Neisseria gonorrhoeae DNA,decreased libido
LOINC:LP39155-4,PheCode:306,Neisseria gonorrhoeae DNA,other mental disorder
LOINC:LP39155-4,PheCode:313,Neisseria gonorrhoeae DNA,pervasive developmental disorders
LOINC:LP39155-4,PheCode:313.1,Neisseria gonorrhoeae DNA,attention deficit hyperactivity disorder
LOINC:LP39155-4,PheCode:327.4,Neisseria gonorrhoeae DNA,insomnia
LOINC:LP39155-4,PheCode:339,Neisseria gonorrhoeae DNA,other headache syndromes
LOINC:LP39155-4,PheCode:340,Neisseria gonorrhoeae DNA,migraine
LOINC:LP39155-4,PheCode:340.1,Neisseria gonorrhoeae DNA,migrain with aura
LOINC:LP39155-4,PheCode:362.6,Neisseria gonorrhoeae DNA,peripheral retinal degenerations
LOINC:LP39155-4,PheCode:367.1,Neisseria gonorrhoeae DNA,myopia
LOINC:LP39155-4,PheCode:427.9,Neisseria gonorrhoeae DNA,palpitations
LOINC:LP39155-4,PheCode:465,Neisseria gonorrhoeae DNA,acute upper respiratory infections of multiple or unspecified sites
LOINC:LP39155-4,PheCode:465.2,Neisseria gonorrhoeae DNA,acute pharyngitis
LOINC:LP39155-4,PheCode:474,Neisseria gonorrhoeae DNA,acute and chronic tonsillitis
LOINC:LP39155-4,PheCode:474.1,Neisseria gonorrhoeae DNA,acute tonsillitis
LOINC:LP39155-4,PheCode:474.2,Neisseria gonorrhoeae DNA,chronic tonsillitis and adenoiditis
LOINC:LP39155-4,PheCode:526.4,Neisseria gonorrhoeae DNA,temporomandibular joint disorders
LOINC:LP39155-4,PheCode:564.1,Neisseria gonorrhoeae DNA,irritable bowel syndrome
LOINC:LP39155-4,PheCode:592,Neisseria gonorrhoeae DNA,cystitis and urethritis
LOINC:LP39155-4,PheCode:592.1,Neisseria gonorrhoeae DNA,cystitis
LOINC:LP39155-4,PheCode:592.2,Neisseria gonorrhoeae DNA,urethritis and urethral syndrome
LOINC:LP39155-4,PheCode:593.2,Neisseria gonorrhoeae DNA,microscopic hematuria
LOINC:LP39155-4,PheCode:599.3,Neisseria gonorrhoeae DNA,dysuria
LOINC:LP39155-4,PheCode:599.7,Neisseria gonorrhoeae DNA,urethral discharge
LOINC:LP39155-4,PheCode:599.9,Neisseria gonorrhoeae DNA,other abnormality of urination
LOINC:LP39155-4,PheCode:601.3,Neisseria gonorrhoeae DNA,orchitis and epididymitis
LOINC:LP39155-4,PheCode:608,Neisseria gonorrhoeae DNA,other disorders of male genital organs
LOINC:LP39155-4,PheCode:609.1,Neisseria gonorrhoeae DNA,"infertility, male"
LOINC:LP39155-4,PheCode:609.2,Neisseria gonorrhoeae DNA,abnormal spermatozoa
LOINC:LP39155-4,PheCode:610,Neisseria gonorrhoeae DNA,benign mammary dysplasias
LOINC:LP39155-4,PheCode:610.1,Neisseria gonorrhoeae DNA,cystic mastopathy
LOINC:LP39155-4,PheCode:610.4,Neisseria gonorrhoeae DNA,benign neoplasm of breast
LOINC:LP39155-4,PheCode:611,Neisseria gonorrhoeae DNA,abnormal findings on mammogram or breast exam
LOINC:LP39155-4,PheCode:611.3,Neisseria gonorrhoeae DNA,lump or mass in breast
LOINC:LP39155-4,PheCode:612.1,Neisseria gonorrhoeae DNA,galactorrhea
LOINC:LP39155-4,PheCode:613,Neisseria gonorrhoeae DNA,other nonmalignant breast conditions
LOINC:LP39155-4,PheCode:613.5,Neisseria gonorrhoeae DNA,mastodynia
LOINC:LP39155-4,PheCode:613.7,Neisseria gonorrhoeae DNA,other signs and symptoms in breast
LOINC:LP39155-4,PheCode:613.9,Neisseria gonorrhoeae DNA,breast disorder nos
LOINC:LP39155-4,PheCode:614.3,Neisseria gonorrhoeae DNA,pelvic inflammatory disease (pid)
LOINC:LP39155-4,PheCode:614.33,Neisseria gonorrhoeae DNA,"pelvic inflammatory disease, nos"
LOINC:LP39155-4,PheCode:614.51,Neisseria gonorrhoeae DNA,cervicitis and endocervicitis
LOINC:LP39155-4,PheCode:614.53,Neisseria gonorrhoeae DNA,cyst or abscess of bartholin's gland
LOINC:LP39155-4,PheCode:614.54,Neisseria gonorrhoeae DNA,abscess or ulceration of vulva
LOINC:LP39155-4,PheCode:615,Neisseria gonorrhoeae DNA,endometriosis
LOINC:LP39155-4,PheCode:618,Neisseria gonorrhoeae DNA,genital prolapse
LOINC:LP39155-4,PheCode:618.2,Neisseria gonorrhoeae DNA,uterine/uterovaginal prolapse
LOINC:LP39155-4,PheCode:619.1,Neisseria gonorrhoeae DNA,"noninflammatory disorders of ovary, fallopian tube, and broad ligament"
LOINC:LP39155-4,PheCode:619.2,Neisseria gonorrhoeae DNA,"disorders of uterus, nec"
LOINC:LP39155-4,PheCode:619.3,Neisseria gonorrhoeae DNA,noninflammatory disorders of cervix
LOINC:LP39155-4,PheCode:619.5,Neisseria gonorrhoeae DNA,noninflammatory disorders of vulva and perineum
LOINC:LP39155-4,PheCode:620,Neisseria gonorrhoeae DNA,dysplasia of female genital organs
LOINC:LP39155-4,PheCode:620.1,Neisseria gonorrhoeae DNA,dysplasia of cervix
LOINC:LP39155-4,PheCode:622,Neisseria gonorrhoeae DNA,polyp of female genital organs
LOINC:LP39155-4,PheCode:622.1,Neisseria gonorrhoeae DNA,polyp of corpus uteri
LOINC:LP39155-4,PheCode:622.2,Neisseria gonorrhoeae DNA,mucous polyp of cervix
LOINC:LP39155-4,PheCode:623,Neisseria gonorrhoeae DNA,hypertrophy of female genital organs
LOINC:LP39155-4,PheCode:626.14,Neisseria gonorrhoeae DNA,irregular menstrual bleeding
LOINC:LP39155-4,PheCode:626.15,Neisseria gonorrhoeae DNA,"infertility, female, associated with anovulation"
LOINC:LP39155-4,PheCode:626.4,Neisseria gonorrhoeae DNA,premenstrual tension syndromes
LOINC:LP39155-4,PheCode:626.8,Neisseria gonorrhoeae DNA,"infertility, female"
LOINC:LP39155-4,PheCode:627,Neisseria gonorrhoeae DNA,menopausal and postmenopausal disorders
LOINC:LP39155-4,PheCode:627.1,Neisseria gonorrhoeae DNA,postmenopausal bleeding
LOINC:LP39155-4,PheCode:627.3,Neisseria gonorrhoeae DNA,postmenopausal atrophic vaginitis
LOINC:LP39155-4,PheCode:627.4,Neisseria gonorrhoeae DNA,premenopausal menorrhagia
LOINC:LP39155-4,PheCode:627.5,Neisseria gonorrhoeae DNA,premature menopause and other ovarian failure
LOINC:LP39155-4,PheCode:634.1,Neisseria gonorrhoeae DNA,missed abortion/hydatidiform mole
LOINC:LP39155-4,PheCode:634.3,Neisseria gonorrhoeae DNA,ectopic pregnancy
LOINC:LP39155-4,PheCode:642,Neisseria gonorrhoeae DNA,"hypertension complicating pregnancy, childbirth, and the puerperium"
LOINC:LP39155-4,PheCode:647,Neisseria gonorrhoeae DNA,infectious and parasitic complications affecting pregnancy
LOINC:LP39155-4,PheCode:649,Neisseria gonorrhoeae DNA,"other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium"
LOINC:LP39155-4,PheCode:649.1,Neisseria gonorrhoeae DNA,diabetes or abnormal glucose tolerance complicating pregnancy
LOINC:LP39155-4,PheCode:656,Neisseria gonorrhoeae DNA,other perinatal conditions of fetus or newborn
LOINC:LP39155-4,PheCode:687.1,Neisseria gonorrhoeae DNA,rash and other nonspecific skin eruption
LOINC:LP39155-4,PheCode:694,Neisseria gonorrhoeae DNA,dyschromia and vitiligo
LOINC:LP39155-4,PheCode:694.2,Neisseria gonorrhoeae DNA,other dyschromia
LOINC:LP39155-4,PheCode:701.4,Neisseria gonorrhoeae DNA,keloid scar
LOINC:LP39155-4,PheCode:704,Neisseria gonorrhoeae DNA,diseases of hair and hair follicles
LOINC:LP39155-4,PheCode:704.1,Neisseria gonorrhoeae DNA,alopecia
LOINC:LP39155-4,PheCode:704.11,Neisseria gonorrhoeae DNA,alopecia areata
LOINC:LP39155-4,PheCode:704.2,Neisseria gonorrhoeae DNA,hirsutism
LOINC:LP39155-4,PheCode:704.8,Neisseria gonorrhoeae DNA,other specified diseases of hair and hair follicles
LOINC:LP39155-4,PheCode:706,Neisseria gonorrhoeae DNA,diseases of sebaceous glands
LOINC:LP39155-4,PheCode:727.4,Neisseria gonorrhoeae DNA,"ganglion and cyst of synovium, tendon, and bursa"
LOINC:LP39155-4,PheCode:728.7,Neisseria gonorrhoeae DNA,fasciitis
LOINC:LP39155-4,PheCode:735.1,Neisseria gonorrhoeae DNA,flat foot
LOINC:LP39155-4,PheCode:745,Neisseria gonorrhoeae DNA,pain in joint
LOINC:LP39155-4,PheCode:751.11,Neisseria gonorrhoeae DNA,congenital anomalies of female genital organs
LOINC:LP39155-4,PheCode:755,Neisseria gonorrhoeae DNA,congenital anomalies of limbs
LOINC:LP39155-4,PheCode:755.1,Neisseria gonorrhoeae DNA,congenital deformities of feet
LOINC:LP39155-4,PheCode:760,Neisseria gonorrhoeae DNA,back pain
LOINC:LP39155-4,PheCode:764,Neisseria gonorrhoeae DNA,sciatica
LOINC:LP39155-4,PheCode:785,Neisseria gonorrhoeae DNA,abdominal pain
LOINC:LP39155-4,PheCode:798.1,Neisseria gonorrhoeae DNA,chronic fatigue syndrome
LOINC:LP39155-4,PheCode:840,Neisseria gonorrhoeae DNA,sprains and strains
LOINC:LP39155-4,PheCode:840.3,Neisseria gonorrhoeae DNA,joint/ligament sprain
LOINC:LP39155-4,PheCode:930,Neisseria gonorrhoeae DNA,allergic reaction to food
LOINC:LP39155-4,PheCode:947,Neisseria gonorrhoeae DNA,urticaria
LOINC:LP39156-2,PheCode:054,Neisseria gonorrhoeae rRNA,herpes simplex
LOINC:LP39156-2,PheCode:071,Neisseria gonorrhoeae rRNA,human immunodeficiency virus [hiv] disease
LOINC:LP39156-2,PheCode:071.1,Neisseria gonorrhoeae rRNA,"hiv infection, symptomatic"
LOINC:LP39156-2,PheCode:078,Neisseria gonorrhoeae rRNA,viral warts & hpv
LOINC:LP39156-2,PheCode:090,Neisseria gonorrhoeae rRNA,sexually transmitted infections (not hiv or hepatitis)
LOINC:LP39156-2,PheCode:090.3,Neisseria gonorrhoeae rRNA,venereal diseases due to chlamydia trachomatis
LOINC:LP39156-2,PheCode:110.13,Neisseria gonorrhoeae rRNA,dermatophytosis of the body
LOINC:LP39156-2,PheCode:180,Neisseria gonorrhoeae rRNA,cervical cancer and dysplasia
LOINC:LP39156-2,PheCode:180.3,Neisseria gonorrhoeae rRNA,cervical intraepithelial neoplasia [cin] [cervical dysplasia]
LOINC:LP39156-2,PheCode:216,Neisseria gonorrhoeae rRNA,benign neoplasm of skin
LOINC:LP39156-2,PheCode:216.1,Neisseria gonorrhoeae rRNA,screening for malignant neoplasms of the skin
LOINC:LP39156-2,PheCode:218,Neisseria gonorrhoeae rRNA,benign neoplasm of uterus
LOINC:LP39156-2,PheCode:218.1,Neisseria gonorrhoeae rRNA,uterine leiomyoma
LOINC:LP39156-2,PheCode:218.2,Neisseria gonorrhoeae rRNA,other benign neoplasm of uterus
LOINC:LP39156-2,PheCode:256,Neisseria gonorrhoeae rRNA,ovarian dysfunction
LOINC:LP39156-2,PheCode:256.4,Neisseria gonorrhoeae rRNA,polycystic ovaries
LOINC:LP39156-2,PheCode:300.8,Neisseria gonorrhoeae rRNA,acute reaction to stress
LOINC:LP39156-2,PheCode:313,Neisseria gonorrhoeae rRNA,pervasive developmental disorders
LOINC:LP39156-2,PheCode:313.1,Neisseria gonorrhoeae rRNA,attention deficit hyperactivity disorder
LOINC:LP39156-2,PheCode:339,Neisseria gonorrhoeae rRNA,other headache syndromes
LOINC:LP39156-2,PheCode:340,Neisseria gonorrhoeae rRNA,migraine
LOINC:LP39156-2,PheCode:465.2,Neisseria gonorrhoeae rRNA,acute pharyngitis
LOINC:LP39156-2,PheCode:474,Neisseria gonorrhoeae rRNA,acute and chronic tonsillitis
LOINC:LP39156-2,PheCode:474.1,Neisseria gonorrhoeae rRNA,acute tonsillitis
LOINC:LP39156-2,PheCode:474.2,Neisseria gonorrhoeae rRNA,chronic tonsillitis and adenoiditis
LOINC:LP39156-2,PheCode:526.4,Neisseria gonorrhoeae rRNA,temporomandibular joint disorders
LOINC:LP39156-2,PheCode:592.2,Neisseria gonorrhoeae rRNA,urethritis and urethral syndrome
LOINC:LP39156-2,PheCode:599.7,Neisseria gonorrhoeae rRNA,urethral discharge
LOINC:LP39156-2,PheCode:601,Neisseria gonorrhoeae rRNA,inflammatory diseases of prostate
LOINC:LP39156-2,PheCode:601.3,Neisseria gonorrhoeae rRNA,orchitis and epididymitis
LOINC:LP39156-2,PheCode:603.2,Neisseria gonorrhoeae rRNA,spermatocele
LOINC:LP39156-2,PheCode:608,Neisseria gonorrhoeae rRNA,other disorders of male genital organs
LOINC:LP39156-2,PheCode:610,Neisseria gonorrhoeae rRNA,benign mammary dysplasias
LOINC:LP39156-2,PheCode:610.1,Neisseria gonorrhoeae rRNA,cystic mastopathy
LOINC:LP39156-2,PheCode:611.3,Neisseria gonorrhoeae rRNA,lump or mass in breast
LOINC:LP39156-2,PheCode:612.1,Neisseria gonorrhoeae rRNA,galactorrhea
LOINC:LP39156-2,PheCode:613.5,Neisseria gonorrhoeae rRNA,mastodynia
LOINC:LP39156-2,PheCode:613.7,Neisseria gonorrhoeae rRNA,other signs and symptoms in breast
LOINC:LP39156-2,PheCode:614,Neisseria gonorrhoeae rRNA,inflammatory diseases of female pelvic organs
LOINC:LP39156-2,PheCode:614.33,Neisseria gonorrhoeae rRNA,"pelvic inflammatory disease, nos"
LOINC:LP39156-2,PheCode:614.5,Neisseria gonorrhoeae rRNA,"inflammatory disease of cervix, vagina, and vulva"
LOINC:LP39156-2,PheCode:614.51,Neisseria gonorrhoeae rRNA,cervicitis and endocervicitis
LOINC:LP39156-2,PheCode:614.53,Neisseria gonorrhoeae rRNA,cyst or abscess of bartholin's gland
LOINC:LP39156-2,PheCode:615,Neisseria gonorrhoeae rRNA,endometriosis
LOINC:LP39156-2,PheCode:618,Neisseria gonorrhoeae rRNA,genital prolapse
LOINC:LP39156-2,PheCode:619,Neisseria gonorrhoeae rRNA,noninflammatory female genital disorders
LOINC:LP39156-2,PheCode:619.2,Neisseria gonorrhoeae rRNA,"disorders of uterus, nec"
LOINC:LP39156-2,PheCode:619.3,Neisseria gonorrhoeae rRNA,noninflammatory disorders of cervix
LOINC:LP39156-2,PheCode:619.5,Neisseria gonorrhoeae rRNA,noninflammatory disorders of vulva and perineum
LOINC:LP39156-2,PheCode:620,Neisseria gonorrhoeae rRNA,dysplasia of female genital organs
LOINC:LP39156-2,PheCode:620.1,Neisseria gonorrhoeae rRNA,dysplasia of cervix
LOINC:LP39156-2,PheCode:622,Neisseria gonorrhoeae rRNA,polyp of female genital organs
LOINC:LP39156-2,PheCode:622.1,Neisseria gonorrhoeae rRNA,polyp of corpus uteri
LOINC:LP39156-2,PheCode:622.2,Neisseria gonorrhoeae rRNA,mucous polyp of cervix
LOINC:LP39156-2,PheCode:623,Neisseria gonorrhoeae rRNA,hypertrophy of female genital organs
LOINC:LP39156-2,PheCode:624,Neisseria gonorrhoeae rRNA,symptoms involving female genital tract
LOINC:LP39156-2,PheCode:625,Neisseria gonorrhoeae rRNA,pain and other symptoms associated with female genital organs
LOINC:LP39156-2,PheCode:625.1,Neisseria gonorrhoeae rRNA,dyspareunia
LOINC:LP39156-2,PheCode:626,Neisseria gonorrhoeae rRNA,disorders of menstruation and other abnormal bleeding from female genital tract
LOINC:LP39156-2,PheCode:626.1,Neisseria gonorrhoeae rRNA,irregular menstrual cycle/bleeding
LOINC:LP39156-2,PheCode:626.11,Neisseria gonorrhoeae rRNA,absent or infrequent menstruation
LOINC:LP39156-2,PheCode:626.12,Neisseria gonorrhoeae rRNA,excessive or frequent menstruation
LOINC:LP39156-2,PheCode:626.13,Neisseria gonorrhoeae rRNA,irregular menstrual cycle
LOINC:LP39156-2,PheCode:626.14,Neisseria gonorrhoeae rRNA,irregular menstrual bleeding
LOINC:LP39156-2,PheCode:626.15,Neisseria gonorrhoeae rRNA,"infertility, female, associated with anovulation"
LOINC:LP39156-2,PheCode:626.2,Neisseria gonorrhoeae rRNA,dysmenorrhea
LOINC:LP39156-2,PheCode:626.4,Neisseria gonorrhoeae rRNA,premenstrual tension syndromes
LOINC:LP39156-2,PheCode:626.8,Neisseria gonorrhoeae rRNA,"infertility, female"
LOINC:LP39156-2,PheCode:627,Neisseria gonorrhoeae rRNA,menopausal and postmenopausal disorders
LOINC:LP39156-2,PheCode:628,Neisseria gonorrhoeae rRNA,ovarian cyst
LOINC:LP39156-2,PheCode:634,Neisseria gonorrhoeae rRNA,miscarriage; stillbirth
LOINC:LP39156-2,PheCode:634.1,Neisseria gonorrhoeae rRNA,missed abortion/hydatidiform mole
LOINC:LP39156-2,PheCode:636,Neisseria gonorrhoeae rRNA,early or threatened labor; hemorrhage in early pregnancy
LOINC:LP39156-2,PheCode:647,Neisseria gonorrhoeae rRNA,infectious and parasitic complications affecting pregnancy
